movieId,title,genres,year
163833,The Big Boodle,Thriller,1957
181365,Monty Python: Parrot Sketch Not Included,Comedy,1989
98845,Crooked Arrows,Drama,2012
210917,Lara,Comedy,2019
210917,Lara,Drama,2019
114273,Bethlehem,Drama,2013
114273,Bethlehem,Thriller,2013
114273,Bethlehem,War,2013
210085,Doe,Thriller,2018
240616,Toxic,Action,2008
240616,Toxic,Comedy,2008
240616,Toxic,Thriller,2008
215961,Escape of Mr. McKinley,Sci-Fi,1975
277056,The Birth of Love,Drama,1993
105717,My Grandfather's People (Dedemin insanlari),Comedy,2011
105717,My Grandfather's People (Dedemin insanlari),Drama,2011
217681,The Wild Fields,Adventure,2018
217681,The Wild Fields,Comedy,2018
217681,The Wild Fields,Drama,2018
217681,The Wild Fields,Western,2018
3381,Slaves to the Underground,Comedy,1997
3381,Slaves to the Underground,Drama,1997
48713,Mr. Conservative: Goldwater on Goldwater,Documentary,2006
235967,The Phantom of the Convent,Horror,1934
129502,Sword of Sherwood Forest,Adventure,1960
129502,Sword of Sherwood Forest,Fantasy,1960
194590,Территория Джа,Comedy,NA
194590,Территория Джа,Fantasy,NA
194590,Территория Джа,Sci-Fi,NA
159149,Rescued by Rover,Drama,1905
60284,Gunnin' for That #1 Spot,Documentary,2008
213636,The Man of the Labyrinth,Thriller,2019
165087,Brimstone,Mystery,2016
165087,Brimstone,Thriller,2016
165087,Brimstone,Western,2016
145212,The Forgotten Ones,Drama,2008
145212,The Forgotten Ones,Horror,2008
79980,Children of Invention,Drama,2009
5296,"Sweetest Thing, The",Comedy,2002
5296,"Sweetest Thing, The",Romance,2002
71591,Abbott and Costello Meet Captain Kidd,Adventure,1952
71591,Abbott and Costello Meet Captain Kidd,Comedy,1952
71591,Abbott and Costello Meet Captain Kidd,Musical,1952
172505,8 First Dates,Comedy,2012
4902,"Devil's Backbone, The (Espinazo del diablo, El)",Drama,2001
4902,"Devil's Backbone, The (Espinazo del diablo, El)",Fantasy,2001
4902,"Devil's Backbone, The (Espinazo del diablo, El)",Horror,2001
4902,"Devil's Backbone, The (Espinazo del diablo, El)",Thriller,2001
4902,"Devil's Backbone, The (Espinazo del diablo, El)",War,2001
200904,His Prehistoric Past,Comedy,1914
37663,Blue Hill Avenue,Crime,2001
37663,Blue Hill Avenue,Drama,2001
226398,Fallacy,Drama,2014
119950,The Magnificent Trio,Action,1966
119950,The Magnificent Trio,Drama,1966
119950,The Magnificent Trio,Romance,1966
174265,The 'Teddy' Bears,Comedy,1907
174265,The 'Teddy' Bears,Fantasy,1907
4446,Final Fantasy: The Spirits Within,Adventure,2001
4446,Final Fantasy: The Spirits Within,Animation,2001
4446,Final Fantasy: The Spirits Within,Fantasy,2001
4446,Final Fantasy: The Spirits Within,Sci-Fi,2001
272449,Infinite Storm,Drama,2022
272449,Infinite Storm,Thriller,2022
172081,All Inclusive 2,Comedy,2013
197267,Cuibul de viespi,Comedy,1987
197267,Cuibul de viespi,Romance,1987
277834,South Park: The 25th Anniversary Concert,Animation,2022
277834,South Park: The 25th Anniversary Concert,Comedy,2022
165215,Stalked by My Doctor,Thriller,2015
127102,The First Men in the Moon,Sci-Fi,2010
136818,Silent Retreat,Horror,2016
136818,Silent Retreat,Mystery,2016
136818,Silent Retreat,Thriller,2016
85746,Scipio Africanus: The Defeat of Hannibal (Scipione l'africano),Drama,1937
85746,Scipio Africanus: The Defeat of Hannibal (Scipione l'africano),War,1937
136158,The Virtuous Bigamist,Comedy,1956
136158,The Virtuous Bigamist,Drama,1956
532,Serial Mom,Comedy,1994
532,Serial Mom,Crime,1994
532,Serial Mom,Horror,1994
244756,The Girl Who Believes in Miracles,Children,2021
244756,The Girl Who Believes in Miracles,Drama,2021
674,Barbarella,Adventure,1968
674,Barbarella,Comedy,1968
674,Barbarella,Sci-Fi,1968
212148,Girl Thing,Drama,2019
198027,The Woman of Everyone,Comedy,1969
198027,The Woman of Everyone,Drama,1969
198027,The Woman of Everyone,Fantasy,1969
200146,Ebba the Movie,Documentary,1982
287219,A Bride from the North,Comedy,1975
287219,A Bride from the North,Romance,1975
135971,Return to Sleepaway Camp,Horror,2008
214770,Morrhår och ärtor,Comedy,1986
291965,Wish Upon a Wedding,Comedy,2023
291965,Wish Upon a Wedding,Romance,2023
131548,Hardbodies,Comedy,1984
113949,Aaron Loves Angela,Comedy,1975
113949,Aaron Loves Angela,Drama,1975
113949,Aaron Loves Angela,Romance,1975
113949,Aaron Loves Angela,Thriller,1975
140503,The Biscuit Eater,Children,1972
140503,The Biscuit Eater,Drama,1972
190259,Lily and Jim,Animation,1997
190259,Lily and Jim,Comedy,1997
124003,Easy to Wed,Comedy,1946
124003,Easy to Wed,Romance,1946
166860,"Yes, My Darling Daughter",Comedy,1939
166860,"Yes, My Darling Daughter",Romance,1939
84479,Remember My Name,Drama,1978
84479,Remember My Name,Thriller,1978
3903,Urbania,Drama,2000
188475,"Aphrodite, Goddess of Love",Drama,1958
3731,Cutter's Way,Drama,1981
3731,Cutter's Way,Thriller,1981
153190,The Amazing Mr. Bickford,Animation,1987
87808,Street Without End (Kagirinaki hodo),Drama,1934
133837,Alien Origin,Fantasy,2012
133837,Alien Origin,Sci-Fi,2012
133837,Alien Origin,Thriller,2012
157034,The Bad Man,Comedy,1941
157034,The Bad Man,Western,1941
262615,"Yum, Yum, Yum! A Taste of Cajun and Creole Cooking",Documentary,1990
114044,Honeymoon,Horror,2014
6623,Passionada,Comedy,2002
6623,Passionada,Romance,2002
3195,Tess of the Storm Country,Drama,1922
50949,Mafioso,Comedy,1962
50949,Mafioso,Crime,1962
50949,Mafioso,Drama,1962
154335,Countdown at Kusini,Drama,1976
140343,Assault at West Point: The Court-Martial of Johnson Whittaker,Drama,1994
140343,Assault at West Point: The Court-Martial of Johnson Whittaker,Thriller,1994
48049,Assassin(s),Crime,1997
48049,Assassin(s),Drama,1997
108510,Of Snails and Men (Despre oameni si melci),Comedy,2012
105135,"Pit, The",Horror,1981
276323,WITCH: We Intend to Cause Havoc,Documentary,2019
291336,The Least of These: A Christmas Story,Comedy,2018
291336,The Least of These: A Christmas Story,Drama,2018
90281,My Joy (Schastye moe),Drama,2010
283173,Shayda,Drama,2023
245412,Tentacles,Drama,2021
245412,Tentacles,Fantasy,2021
245412,Tentacles,Horror,2021
287699,Oppenheimer,Drama,2023
182001,The Plastics Inventor,Animation,1944
145094,Howl,Horror,2015
279006,The Other Me,Drama,2022
279006,The Other Me,Thriller,2022
272445,Mike Epps: Indiana Mike,Comedy,2022
160102,Scream at the Devil,Mystery,2015
161098,Prince of Broadway,Comedy,2008
161098,Prince of Broadway,Drama,2008
54220,"Sterile Cuckoo, The",Comedy,1969
54220,"Sterile Cuckoo, The",Drama,1969
227308,Everything I Like,Drama,1993
204968,Red Faction: Origins,Sci-Fi,2011
141191,OPA!,Comedy,2005
141191,OPA!,Romance,2005
230709,Wild Mountain Thyme,Drama,2020
230709,Wild Mountain Thyme,Romance,2020
181529,Angels in the Snow,Children,2015
181529,Angels in the Snow,Drama,2015
198089,The Night Stalker,Crime,1987
198089,The Night Stalker,Drama,1987
198089,The Night Stalker,Thriller,1987
34155,Saraband,Drama,2003
206091,Little Spirou,Comedy,2017
63280,"Winning of Barbara Worth, The",Drama,1926
63280,"Winning of Barbara Worth, The",Romance,1926
63280,"Winning of Barbara Worth, The",Western,1926
249534,The Beetle,Documentary,2008
150641,Return of the Texan,Drama,1952
150641,Return of the Texan,Western,1952
271138,The Territory,Documentary,2022
131462,Thunder at the Border,Adventure,1966
131462,Thunder at the Border,Western,1966
286633,London Can Take It!,Documentary,1940
286633,London Can Take It!,War,1940
187073,Ninja in the Dragon's Den,Action,1982
187073,Ninja in the Dragon's Den,Comedy,1982
145871,The Grasshopper,Comedy,1967
145871,The Grasshopper,Romance,1967
134387,At Ellen’s Age,Comedy,2011
134387,At Ellen’s Age,Drama,2011
2127,"First Love, Last Rites",Drama,1997
2127,"First Love, Last Rites",Romance,1997
227304,Eleanor's Secret,Animation,2009
227304,Eleanor's Secret,Children,2009
232447,"Oh, My Son!",Drama,1979
245868,A Lady to Love,Drama,1930
245868,A Lady to Love,Romance,1930
150914,Goodbye Gemini,Drama,1970
234213,Flowers of Taipei: Taiwan New Cinema,Documentary,2014
189721,What Girls are Silent About,Comedy,2013
101214,Genghis Khan,Adventure,1965
101214,Genghis Khan,Drama,1965
101214,Genghis Khan,War,1965
195909,Strange Colours,Drama,2017
39777,Tarzan the Ape Man,Action,1932
39777,Tarzan the Ape Man,Adventure,1932
58365,Chicago 10,Animation,2007
58365,Chicago 10,Documentary,2007
113232,National Lampoon's Pucked,Comedy,2006
175711,Gangsters and Philantropists,Action,1963
175711,Gangsters and Philantropists,Comedy,1963
175711,Gangsters and Philantropists,Crime,1963
248858,Dispatches from Cleveland,Documentary,2017
142552,The Saint of Gamblers,Action,1995
142552,The Saint of Gamblers,Comedy,1995
46154,"War Within, The",Drama,2005
3038,"Face in the Crowd, A",Drama,1957
176507,Love at the Christmas Table,Comedy,2012
176507,Love at the Christmas Table,Romance,2012
6561,"Mouse That Roared, The",Comedy,1959
6561,"Mouse That Roared, The",War,1959
204272,The Vultures on the Road,Action,1990
204272,The Vultures on the Road,Crime,1990
204272,The Vultures on the Road,Thriller,1990
53189,Eagle vs Shark,Comedy,2007
277468,Yahşi Batı,Adventure,2009
277468,Yahşi Batı,Comedy,2009
277468,Yahşi Batı,Western,2009
226170,Matchmaker Christmas,Romance,2019
195165,Holmes and Watson,Adventure,2018
195165,Holmes and Watson,Comedy,2018
195165,Holmes and Watson,Mystery,2018
758,"Jar, The (Khomreh)",Drama,1992
157178,Ardh Satya,Crime,1983
157178,Ardh Satya,Drama,1983
93420,"Art of Flight, The",Adventure,2011
93420,"Art of Flight, The",Documentary,2011
53859,Goal II: Living the Dream,Action,2007
53859,Goal II: Living the Dream,Drama,2007
168036,The Good Witch's Gift,Children,2010
168036,The Good Witch's Gift,Drama,2010
168036,The Good Witch's Gift,Fantasy,2010
240934,Shooting 'Panic Room',Documentary,2004
252646,False Positive,Horror,2021
245600,O Menino da Porteira,Drama,2009
245600,O Menino da Porteira,Western,2009
1961,Rain Man,Drama,1988
191453,Tik Tik Tik,Crime,1981
191453,Tik Tik Tik,Drama,1981
191453,Tik Tik Tik,Thriller,1981
132963,Mr. Superinvisible,Action,1970
132963,Mr. Superinvisible,Comedy,1970
116853,A Good Marriage,Thriller,2014
107865,"Glass-blower's Children, The (Glasblåsarns barn)",Children,1998
107865,"Glass-blower's Children, The (Glasblåsarns barn)",Drama,1998
186207,The Ashram,Fantasy,2018
186207,The Ashram,Thriller,2018
210705,Automation,Sci-Fi,2019
160551,Black November,Action,2012
160551,Black November,Crime,2012
160551,Black November,Drama,2012
191791,Forgetting Dad,Documentary,2008
141028,L'infermiera di notte,Comedy,1979
115207,Mount Head (Atama yama),Animation,2002
115207,Mount Head (Atama yama),Comedy,2002
115207,Mount Head (Atama yama),Drama,2002
115207,Mount Head (Atama yama),Fantasy,2002
283635,Wallander 21 - The Sniper,Crime,2009
283635,Wallander 21 - The Sniper,Thriller,2009
151208,The Kid with X-Ray Eyes,Children,1999
151208,The Kid with X-Ray Eyes,Comedy,1999
7000,Hudson Hawk,Action,1991
7000,Hudson Hawk,Adventure,1991
7000,Hudson Hawk,Comedy,1991
200030,Dead Souls,Documentary,2018
198509,Sergio Leone - Une Amérique de légende,Documentary,2018
47063,Loch Ness,Drama,1996
238066,Crocodile 2: Death Swamp,Horror,2002
136493,Chandni Bar,Drama,2001
178255,No Subtitles Necessary: Laszlo & Vilmos,Documentary,2009
190499,Buy Me,Drama,2017
258157,Ride or Die,Drama,2021
258157,Ride or Die,Romance,2021
258157,Ride or Die,Thriller,2021
991,Michael Collins,Drama,1996
183399,"His Majesty, the Scarecrow of Oz",Adventure,1914
183399,"His Majesty, the Scarecrow of Oz",Children,1914
183399,"His Majesty, the Scarecrow of Oz",Comedy,1914
183399,"His Majesty, the Scarecrow of Oz",Fantasy,1914
6789,"Apartment, The (Appartement, L')",Drama,1996
6789,"Apartment, The (Appartement, L')",Mystery,1996
6789,"Apartment, The (Appartement, L')",Romance,1996
145277,Mommy,Horror,1995
238056,Hans Röckle and the Devil,Children,1974
238056,Hans Röckle and the Devil,Fantasy,1974
200926,French Cinema Mon Amour,Documentary,2015
135476,Amélie au pays des Bodin's,Comedy,2010
98499,"Fearless Hyena, The (Xiao quan guai zhao)",Action,1979
98499,"Fearless Hyena, The (Xiao quan guai zhao)",Comedy,1979
280938,Excess Will Save Us,Documentary,2019
192787,What Keeps You Alive,Thriller,2018
224913,Se son rose,Comedy,2018
286777,BlackBerry,Comedy,2023
286777,BlackBerry,Drama,2023
209303,Shockwave Countdown To Disaster,Action,2017
209303,Shockwave Countdown To Disaster,Sci-Fi,2017
214354,Devil Hunters,Action,1989
198959,Missing,Drama,2016
198959,Missing,Mystery,2016
198959,Missing,Thriller,2016
136020,Spectre,Action,2015
136020,Spectre,Adventure,2015
136020,Spectre,Crime,2015
163781,Hail the Judge,Comedy,1994
196733,The Cabin,Thriller,2018
149670,Namastey London,Drama,2007
149670,Namastey London,Romance,2007
226458,Se mi lasci non vale,Comedy,2016
204498,Island of the Dead,Horror,2000
204498,Island of the Dead,Thriller,2000
187665,Tongue in Cheek,Comedy,1989
26072,Murder She Said,Comedy,1961
26072,Murder She Said,Crime,1961
26072,Murder She Said,Drama,1961
26072,Murder She Said,Mystery,1961
211107,Finding Father Christmas,Drama,2016
171725,Moontrap,Horror,1989
171725,Moontrap,Sci-Fi,1989
123463,Out of Bounds,Action,1986
123463,Out of Bounds,Crime,1986
123463,Out of Bounds,Thriller,1986
120390,Natural Selection,Comedy,2011
120390,Natural Selection,Drama,2011
73139,Out 1: Spectre,Comedy,1974
73139,Out 1: Spectre,Drama,1974
73139,Out 1: Spectre,Thriller,1974
150862,Evaporating Borders,Documentary,2014
120934,Korengal,Documentary,2014
120934,Korengal,War,2014
190765,Sanju,Comedy,2018
190765,Sanju,Drama,2018
90118,"Sheep Has Five Legs, The (Le mouton à cinq pattes)",Comedy,1954
66365,Trancers,Action,1985
66365,Trancers,Sci-Fi,1985
92738,Beautiful Kate,Drama,2009
92738,Beautiful Kate,Mystery,2009
218833,Ouija Shark,Comedy,2020
218833,Ouija Shark,Horror,2020
126140,Love Can Seriously Damage Your Health,Comedy,1997
126140,Love Can Seriously Damage Your Health,Romance,1997
202289,Space Chicken,Action,2017
202289,Space Chicken,Adventure,2017
202289,Space Chicken,Animation,2017
202289,Space Chicken,Children,2017
202289,Space Chicken,Comedy,2017
202289,Space Chicken,Sci-Fi,2017
70377,Where Danger Lives,Drama,1950
70377,Where Danger Lives,Film-Noir,1950
70377,Where Danger Lives,Romance,1950
70377,Where Danger Lives,Thriller,1950
111885,Mad Love (Sappho),Drama,1921
111885,Mad Love (Sappho),Romance,1921
202679,Secrets of Chatsworth,Documentary,2013
122270,The Suspicions of Mr. Whicher: The Murder at Road Hill House,Drama,2011
122270,The Suspicions of Mr. Whicher: The Murder at Road Hill House,Mystery,2011
232885,Survive The Hollow Shoals,Horror,2018
247500,Homunculus,Drama,2021
247500,Homunculus,Thriller,2021
191279,G-Funk,Documentary,2017
278464,Something Good — Negro Kiss,Romance,1898
157417,Laughing Gas,Comedy,1914
200554,Scream Dream,Comedy,1989
200554,Scream Dream,Horror,1989
200554,Scream Dream,Thriller,1989
2964,Julien Donkey-Boy,Drama,1999
48901,Corto Maltese in Siberia (Corto Maltese - La cour secrète des Arcanes),Adventure,2002
48901,Corto Maltese in Siberia (Corto Maltese - La cour secrète des Arcanes),Animation,2002
48901,Corto Maltese in Siberia (Corto Maltese - La cour secrète des Arcanes),Drama,2002
48901,Corto Maltese in Siberia (Corto Maltese - La cour secrète des Arcanes),Romance,2002
48901,Corto Maltese in Siberia (Corto Maltese - La cour secrète des Arcanes),War,2002
281276,Darby and the Dead,Comedy,2022
281276,Darby and the Dead,Fantasy,2022
160392,Trenchcoat,Children,1983
160392,Trenchcoat,Comedy,1983
160392,Trenchcoat,Crime,1983
160392,Trenchcoat,Mystery,1983
131660,Bastards,Action,2006
131660,Bastards,Drama,2006
131660,Bastards,War,2006
285925,Ghosted,Action,2023
285925,Ghosted,Adventure,2023
285925,Ghosted,Comedy,2023
285925,Ghosted,Romance,2023
160472,The Great Alone,Adventure,2015
160472,The Great Alone,Documentary,2015
160472,The Great Alone,Drama,2015
172527,Hooked on the Game,Action,2009
172527,Hooked on the Game,Sci-Fi,2009
272141,Playground,Drama,2021
204234,Hallowed Ground,Horror,2019
26911,Meltdown (Shu dan long wei),Action,1995
26911,Meltdown (Shu dan long wei),Comedy,1995
26911,Meltdown (Shu dan long wei),Crime,1995
6255,"Bible, The (a.k.a. Bible... In the Beginning, The)",Drama,1966
120230,For the Defense,Drama,1930
192659,Liar's Edge,Thriller,1992
224487,Joshua and the Promised Land,Adventure,2004
224487,Joshua and the Promised Land,Animation,2004
224487,Joshua and the Promised Land,Children,2004
136499,Pablo Francisco: They Put it Out There,Comedy,2011
261835,"Poirot: ""The Labours of Hercules""",Crime,2013
261835,"Poirot: ""The Labours of Hercules""",Drama,2013
261835,"Poirot: ""The Labours of Hercules""",Mystery,2013
227981,Planet Earth,Sci-Fi,1974
259673,Night of the Hunter,Thriller,1991
221296,Last and First Men,Documentary,2020
277654,Tomorrow's Weather,Comedy,2003
277654,Tomorrow's Weather,Drama,2003
5192,"Island, The",Adventure,1980
5192,"Island, The",Horror,1980
5192,"Island, The",Thriller,1980
245508,The Boys of Paul Street,Children,1969
2024,"Rapture, The",Drama,1991
2024,"Rapture, The",Mystery,1991
79363,Music in the Air,Comedy,1934
79363,Music in the Air,Musical,1934
79363,Music in the Air,Romance,1934
60393,Transylvania,Drama,2006
286833,Beautiful Disaster,Comedy,2023
286833,Beautiful Disaster,Drama,2023
286833,Beautiful Disaster,Romance,2023
115386,Charlie Chan's Chance,Mystery,1932
281244,Where's Mama?,Animation,1960
243992,Boo,Horror,2005
4502,Ernest Saves Christmas,Children,1988
4502,Ernest Saves Christmas,Comedy,1988
164528,A Brand New Life,Drama,2009
140495,The Shadow Strikes,Mystery,1937
188263,Two Soldiers,Comedy,1943
188263,Two Soldiers,Drama,1943
188263,Two Soldiers,Romance,1943
188263,Two Soldiers,War,1943
3051,Anywhere But Here,Comedy,1999
3051,Anywhere But Here,Drama,1999
218059,"Hissein Habré, A Chadian Tragedy",Documentary,2016
33397,300 Miles to Heaven (300 Mil do Nieba),Drama,1989
111560,Affectionately Yours,Comedy,1941
111560,Affectionately Yours,Romance,1941
189483,Cannon Fodder,Animation,1995
205497,Mother Krampus,Horror,2017
205098,Distances,Comedy,2018
205098,Distances,Drama,2018
265702,As Gouda as It Gets,Comedy,2021
265702,As Gouda as It Gets,Romance,2021
133065,From Hell to Victory,Action,1979
133065,From Hell to Victory,War,1979
5562,Snipes,Drama,2001
5562,Snipes,Thriller,2001
2110,Dead Men Don't Wear Plaid,Comedy,1982
2110,Dead Men Don't Wear Plaid,Crime,1982
2110,Dead Men Don't Wear Plaid,Thriller,1982
7745,"Scent of Green Papaya, The (Mùi du du xhan - L'odeur de la papaye verte)",Drama,1993
172847,Strayed,Thriller,2009
184961,In Search of Dr. Seuss,Animation,1994
184961,In Search of Dr. Seuss,Children,1994
184961,In Search of Dr. Seuss,Comedy,1994
49902,"Decameron, The (Decameron, Il)",Comedy,1971
49902,"Decameron, The (Decameron, Il)",Drama,1971
3624,Shanghai Noon,Action,2000
3624,Shanghai Noon,Adventure,2000
3624,Shanghai Noon,Comedy,2000
3624,Shanghai Noon,Western,2000
189637,A Single Life,Animation,2014
210987,Elegy to the Visitor from the Revolution,Drama,2011
245416,Duck Soup,Comedy,1927
2263,"Seventh Sign, The",Drama,1988
2263,"Seventh Sign, The",Fantasy,1988
2263,"Seventh Sign, The",Thriller,1988
182751,Wat Mannen Willen,Comedy,2015
182751,Wat Mannen Willen,Romance,2015
192503,Thunder Road,Comedy,2018
192503,Thunder Road,Drama,2018
6317,Cartouche,Action,1962
6317,Cartouche,Adventure,1962
6317,Cartouche,Comedy,1962
6317,Cartouche,Drama,1962
83227,L.627,Crime,1992
83227,L.627,Drama,1992
83227,L.627,Thriller,1992
97177,Colin Quinn: Long Story Short,Comedy,2011
125245,The Great Rupert,Children,1950
125245,The Great Rupert,Comedy,1950
5407,"Bûche, La",Comedy,1999
5407,"Bûche, La",Drama,1999
175099,Amelia's 25th,Comedy,2013
175099,Amelia's 25th,Romance,2013
55681,Valhalla,Adventure,1986
55681,Valhalla,Animation,1986
55681,Valhalla,Children,1986
55681,Valhalla,Fantasy,1986
3590,"Lords of Flatbush, The",Comedy,1974
3590,"Lords of Flatbush, The",Drama,1974
257709,The Old Ways,Fantasy,2020
257709,The Old Ways,Horror,2020
210073,Pay Day,Comedy,1922
171921,Battlefield Death Tales,Horror,2012
171921,Battlefield Death Tales,War,2012
144838,Million Dollar Baby,Comedy,1941
144838,Million Dollar Baby,Romance,1941
25742,Destiny (a.k.a. Between Two Worlds) (Der müde Tod),Fantasy,1921
85056,I Am Number Four,Action,2011
85056,I Am Number Four,Sci-Fi,2011
85056,I Am Number Four,Thriller,2011
85056,I Am Number Four,IMAX,2011
44709,Akeelah and the Bee,Drama,2006
203811,The Tattooed Stranger,Crime,1950
203811,The Tattooed Stranger,Drama,1950
114396,Cesar Chavez,Drama,2014
200912,Maigret and the St. Fiacre Case,Crime,1959
200912,Maigret and the St. Fiacre Case,Drama,1959
200912,Maigret and the St. Fiacre Case,Mystery,1959
200912,Maigret and the St. Fiacre Case,Thriller,1959
207093,Walt Disney,Documentary,2015
167492,Enter the Battlefield: Life on the Magic - The Gathering Pro Tour,Documentary,2016
73370,"Thorn Birds, The",Drama,1983
73370,"Thorn Birds, The",Romance,1983
43419,Bandidas,Action,2006
43419,Bandidas,Comedy,2006
43419,Bandidas,Crime,2006
43419,Bandidas,Western,2006
82356,Boy Interrupted,Documentary,2008
112330,Bitch Hug (Bitchkram),Drama,2012
289679,Scenes from Allen's Last Three Days on Earth as a Spirit,Documentary,1997
239578,Braille,Action,2011
83531,"Two of Us, The (Le vieil homme et l'enfant)",Comedy,1967
83531,"Two of Us, The (Le vieil homme et l'enfant)",Drama,1967
26825,Josh and S.A.M.,Adventure,1993
26825,Josh and S.A.M.,Comedy,1993
26825,Josh and S.A.M.,Drama,1993
231251,Amy & Isabelle,Drama,2001
166988,Overdose,Drama,1983
270070,Charli XCX: Alone Together,Documentary,2021
180971,The Meateater,Horror,1979
142731,Stolen Identity,Action,1953
142731,Stolen Identity,Crime,1953
142731,Stolen Identity,Drama,1953
142731,Stolen Identity,Mystery,1953
142731,Stolen Identity,Thriller,1953
59129,Outpost,Action,2008
59129,Outpost,Horror,2008
2629,"Love Letter, The",Comedy,1999
2629,"Love Letter, The",Romance,1999
187199,Devil You Know,Mystery,2013
187199,Devil You Know,Thriller,2013
1081,Victor/Victoria,Comedy,1982
1081,Victor/Victoria,Musical,1982
1081,Victor/Victoria,Romance,1982
5861,Tales of Ordinary Madness (Storie di Ordinaria Follia),Drama,1981
188851,Chandrettan Evideya,Children,2015
188851,Chandrettan Evideya,Comedy,2015
188851,Chandrettan Evideya,Drama,2015
114072,Cheech and Chong's Animated Movie,Animation,2013
114072,Cheech and Chong's Animated Movie,Comedy,2013
105448,Eros (Men and Women) (Noite Vazia),Drama,1964
178343,Mary's Land,Comedy,2013
178343,Mary's Land,Documentary,2013
178343,Mary's Land,Drama,2013
178343,Mary's Land,Mystery,2013
168506,The Greatest Man in Siam,Animation,1944
289139,Kaze to Ki no Uta Sanctus: Sei Naru Kana,Animation,1987
289139,Kaze to Ki no Uta Sanctus: Sei Naru Kana,Drama,1987
289139,Kaze to Ki no Uta Sanctus: Sei Naru Kana,Romance,1987
124889,The Adventures of Tom Thumb & Thumbelina,Animation,2002
478,Jimmy Hollywood,Comedy,1994
478,Jimmy Hollywood,Crime,1994
478,Jimmy Hollywood,Drama,1994
226512,The Snake Girl and the Silver-Haired Witch,Horror,1968
226512,The Snake Girl and the Silver-Haired Witch,Mystery,1968
226512,The Snake Girl and the Silver-Haired Witch,Thriller,1968
172137,Pioneer Heroes,Drama,2015
166544,A Kind of Murder,Thriller,2016
151900,Arrowhead,Action,2015
151900,Arrowhead,Adventure,2015
151900,Arrowhead,Mystery,2015
151900,Arrowhead,Sci-Fi,2015
155162,Jack and the Beanstalk,Adventure,1902
155162,Jack and the Beanstalk,Children,1902
155162,Jack and the Beanstalk,Fantasy,1902
156210,Sugar,Drama,2004
156210,Sugar,Romance,2004
176603,The Snowman,Crime,2017
176603,The Snowman,Thriller,2017
213606,Brothers in Blood: The Lions of Sabi Sand,Documentary,2015
243232,A Very British Psycho,Documentary,1997
275489,Goopy Geer,Animation,1932
275489,Goopy Geer,Comedy,1932
207365,Guidable - The Real History of Ratos de Porão,Documentary,2008
97540,"Visiteurs du soir, Les (Devil's Envoys, The)",Drama,1942
97540,"Visiteurs du soir, Les (Devil's Envoys, The)",Fantasy,1942
97540,"Visiteurs du soir, Les (Devil's Envoys, The)",Romance,1942
285581,The Blackwell Ghost 6,Drama,2022
285581,The Blackwell Ghost 6,Horror,2022
281296,The Rust,Drama,2021
269804,Stolen Glory,Comedy,1912
136455,Iron Man & Captain America: Heroes United,Action,2014
136455,Iron Man & Captain America: Heroes United,Adventure,2014
136455,Iron Man & Captain America: Heroes United,Animation,2014
246634,Oh My God,Comedy,2015
157170,Eat My Dust,Action,1976
6652,Joe Kidd,Western,1972
277432,The Chaos Class Welcome,Comedy,2004
289519,Kamikazen (Ultima notte a Milano),Comedy,1988
232593,Christmas on the Vine,Romance,2020
62644,"Wave, The (Welle, Die)",Drama,2008
1026,So Dear to My Heart,Children,1949
1026,So Dear to My Heart,Drama,1949
199892,The Three Heroes: The Heiress to the Throne,Animation,2018
199892,The Three Heroes: The Heiress to the Throne,Children,2018
286753,Cold War,Animation,1951
150425,Lana: Queen of the Amazons,Adventure,1964
87053,Zoo in Budapest,Drama,1933
87053,Zoo in Budapest,Romance,1933
4495,Crossing Delancey,Comedy,1988
4495,Crossing Delancey,Romance,1988
155525,All the Love You Cannes!,Documentary,2002
134095,My Love,Animation,2006
134095,My Love,Drama,2006
71178,Street of Shame (Akasen chitai),Drama,1956
146437,San Francisco 2.0,Documentary,2015
291495,Carry on Jatta 3,Comedy,2023
291495,Carry on Jatta 3,Drama,2023
235927,One Life at a Time,Drama,2020
8971,Veer Zaara,Drama,2004
8971,Veer Zaara,Musical,2004
8971,Veer Zaara,Romance,2004
202819,The Merry Wives of Windsor,Comedy,1982
179623,Die zertanzten Schuhe,Children,2011
179623,Die zertanzten Schuhe,Fantasy,2011
128723,James Dean,Drama,2001
225884,Slow Video,Comedy,2014
225884,Slow Video,Drama,2014
139064,Gang of Four,Adventure,1989
139064,Gang of Four,Drama,1989
139064,Gang of Four,Mystery,1989
163601,The Work and the Glory II: American Zion,Drama,2005
289071,Curtain Call,Comedy,1940
206710,Spider in the Web,Thriller,2019
198171,Celluloid,Drama,2014
198171,Celluloid,Thriller,2014
189017,Stone,Action,1974
189017,Stone,Crime,1974
189017,Stone,Thriller,1974
156615,Silent Retreat,Horror,2013
156615,Silent Retreat,Mystery,2013
156615,Silent Retreat,Thriller,2013
277856,See How They Run,Comedy,2022
277856,See How They Run,Crime,2022
277856,See How They Run,Mystery,2022
244414,Never Ever,Drama,2016
52108,It's Impossible to Learn to Plow by Reading Books,Drama,1988
261437,About an Age,Drama,2018
281792,Canvas,Animation,2021
281792,Canvas,Horror,2021
157198,Macross Frontier: The Wings of Goodbye,Action,2011
157198,Macross Frontier: The Wings of Goodbye,Animation,2011
157198,Macross Frontier: The Wings of Goodbye,Romance,2011
