movieId,title,year,Drama,Comedy,Horror,Thriller,Action,Western,War,Crime,Documentary,Mystery,Sci-Fi,Adventure,Romance,Children,Animation,Fantasy,IMAX,Musical,Film-Noir
532,Serial Mom,1994,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
244756,The Girl Who Believes in Miracles,2021,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
674,Barbarella,1968,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
212148,Girl Thing,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198027,The Woman of Everyone,1969,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
200146,Ebba the Movie,1982,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
287219,A Bride from the North,1975,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
135971,Return to Sleepaway Camp,2008,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214770,Morrhår och ärtor,1986,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291965,Wish Upon a Wedding,2023,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
131548,Hardbodies,1984,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113949,Aaron Loves Angela,1975,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
140503,The Biscuit Eater,1972,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
190259,Lily and Jim,1997,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
124003,Easy to Wed,1946,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
166860,"Yes, My Darling Daughter",1939,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
84479,Remember My Name,1978,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3903,Urbania,2000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188475,"Aphrodite, Goddess of Love",1958,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3731,Cutter's Way,1981,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153190,The Amazing Mr. Bickford,1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
87808,Street Without End (Kagirinaki hodo),1934,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133837,Alien Origin,2012,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
157034,The Bad Man,1941,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
262615,"Yum, Yum, Yum! A Taste of Cajun and Creole Cooking",1990,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
114044,Honeymoon,2014,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6623,Passionada,2002,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3195,Tess of the Storm Country,1922,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50949,Mafioso,1962,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
154335,Countdown at Kusini,1976,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140343,Assault at West Point: The Court-Martial of Johnson Whittaker,1994,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48049,Assassin(s),1997,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
108510,Of Snails and Men (Despre oameni si melci),2012,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105135,"Pit, The",1981,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276323,WITCH: We Intend to Cause Havoc,2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
291336,The Least of These: A Christmas Story,2018,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90281,My Joy (Schastye moe),2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283173,Shayda,2023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245412,Tentacles,2021,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
287699,Oppenheimer,2023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182001,The Plastics Inventor,1944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
145094,Howl,2015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279006,The Other Me,2022,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272445,Mike Epps: Indiana Mike,2022,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160102,Scream at the Devil,2015,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
161098,Prince of Broadway,2008,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54220,"Sterile Cuckoo, The",1969,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227308,Everything I Like,1993,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204968,Red Faction: Origins,2011,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
141191,OPA!,2005,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
230709,Wild Mountain Thyme,2020,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
181529,Angels in the Snow,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
198089,The Night Stalker,1987,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
34155,Saraband,2003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206091,Little Spirou,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63280,"Winning of Barbara Worth, The",1926,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
249534,The Beetle,2008,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
150641,Return of the Texan,1952,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
271138,The Territory,2022,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
131462,Thunder at the Border,1966,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
286633,London Can Take It!,1940,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
187073,Ninja in the Dragon's Den,1982,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145871,The Grasshopper,1967,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
134387,At Ellen’s Age,2011,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2127,"First Love, Last Rites",1997,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
227304,Eleanor's Secret,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
232447,"Oh, My Son!",1979,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245868,A Lady to Love,1930,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
150914,Goodbye Gemini,1970,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234213,Flowers of Taipei: Taiwan New Cinema,2014,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
189721,What Girls are Silent About,2013,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101214,Genghis Khan,1965,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
195909,Strange Colours,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39777,Tarzan the Ape Man,1932,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
58365,Chicago 10,2007,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
113232,National Lampoon's Pucked,2006,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175711,Gangsters and Philantropists,1963,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
248858,Dispatches from Cleveland,2017,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
142552,The Saint of Gamblers,1995,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46154,"War Within, The",2005,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3038,"Face in the Crowd, A",1957,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176507,Love at the Christmas Table,2012,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6561,"Mouse That Roared, The",1959,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
204272,The Vultures on the Road,1990,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
53189,Eagle vs Shark,2007,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277468,Yahşi Batı,2009,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
226170,Matchmaker Christmas,2019,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
195165,Holmes and Watson,2018,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
758,"Jar, The (Khomreh)",1992,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157178,Ardh Satya,1983,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
93420,"Art of Flight, The",2011,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
53859,Goal II: Living the Dream,2007,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168036,The Good Witch's Gift,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
240934,Shooting 'Panic Room',2004,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
252646,False Positive,2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245600,O Menino da Porteira,2009,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,Rain Man,1988,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191453,Tik Tik Tik,1981,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
132963,Mr. Superinvisible,1970,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116853,A Good Marriage,2014,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107865,"Glass-blower's Children, The (Glasblåsarns barn)",1998,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
186207,The Ashram,2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
210705,Automation,2019,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
160551,Black November,2012,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
191791,Forgetting Dad,2008,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
141028,L'infermiera di notte,1979,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115207,Mount Head (Atama yama),2002,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
283635,Wallander 21 - The Sniper,2009,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
151208,The Kid with X-Ray Eyes,1999,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7000,Hudson Hawk,1991,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
200030,Dead Souls,2018,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
198509,Sergio Leone - Une Amérique de légende,2018,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
47063,Loch Ness,1996,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238066,Crocodile 2: Death Swamp,2002,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136493,Chandni Bar,2001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178255,No Subtitles Necessary: Laszlo & Vilmos,2009,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
190499,Buy Me,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258157,Ride or Die,2021,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
991,Michael Collins,1996,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183399,"His Majesty, the Scarecrow of Oz",1914,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
6789,"Apartment, The (Appartement, L')",1996,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
145277,Mommy,1995,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238056,Hans Röckle and the Devil,1974,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
200926,French Cinema Mon Amour,2015,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
135476,Amélie au pays des Bodin's,2010,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98499,"Fearless Hyena, The (Xiao quan guai zhao)",1979,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280938,Excess Will Save Us,2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
192787,What Keeps You Alive,2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224913,Se son rose,2018,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286777,BlackBerry,2023,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209303,Shockwave Countdown To Disaster,2017,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
214354,Devil Hunters,1989,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198959,Missing,2016,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
136020,Spectre,2015,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
163781,Hail the Judge,1994,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196733,The Cabin,2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149670,Namastey London,2007,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
226458,Se mi lasci non vale,2016,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204498,Island of the Dead,2000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187665,Tongue in Cheek,1989,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26072,Murder She Said,1961,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
211107,Finding Father Christmas,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171725,Moontrap,1989,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
123463,Out of Bounds,1986,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
120390,Natural Selection,2011,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73139,Out 1: Spectre,1974,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150862,Evaporating Borders,2014,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
120934,Korengal,2014,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
190765,Sanju,2018,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90118,"Sheep Has Five Legs, The (Le mouton à cinq pattes)",1954,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66365,Trancers,1985,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
92738,Beautiful Kate,2009,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
218833,Ouija Shark,2020,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126140,Love Can Seriously Damage Your Health,1997,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
202289,Space Chicken,2017,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0
70377,Where Danger Lives,1950,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
111885,Mad Love (Sappho),1921,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
202679,Secrets of Chatsworth,2013,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
122270,The Suspicions of Mr. Whicher: The Murder at Road Hill House,2011,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
232885,Survive The Hollow Shoals,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247500,Homunculus,2021,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191279,G-Funk,2017,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
278464,Something Good — Negro Kiss,1898,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
157417,Laughing Gas,1914,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200554,Scream Dream,1989,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2964,Julien Donkey-Boy,1999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48901,Corto Maltese in Siberia (Corto Maltese - La cour secrète des Arcanes),2002,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0
281276,Darby and the Dead,2022,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
160392,Trenchcoat,1983,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
131660,Bastards,2006,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
285925,Ghosted,2023,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
160472,The Great Alone,2015,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
172527,Hooked on the Game,2009,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
272141,Playground,2021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204234,Hallowed Ground,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26911,Meltdown (Shu dan long wei),1995,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6255,"Bible, The (a.k.a. Bible... In the Beginning, The)",1966,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120230,For the Defense,1930,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192659,Liar's Edge,1992,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224487,Joshua and the Promised Land,2004,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
136499,Pablo Francisco: They Put it Out There,2011,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261835,"Poirot: ""The Labours of Hercules""",2013,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
227981,Planet Earth,1974,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
259673,Night of the Hunter,1991,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221296,Last and First Men,2020,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
277654,Tomorrow's Weather,2003,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5192,"Island, The",1980,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
245508,The Boys of Paul Street,1969,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2024,"Rapture, The",1991,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
79363,Music in the Air,1934,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
60393,Transylvania,2006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286833,Beautiful Disaster,2023,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
115386,Charlie Chan's Chance,1932,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
281244,Where's Mama?,1960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
243992,Boo,2005,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4502,Ernest Saves Christmas,1988,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
164528,A Brand New Life,2009,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140495,The Shadow Strikes,1937,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
188263,Two Soldiers,1943,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3051,Anywhere But Here,1999,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218059,"Hissein Habré, A Chadian Tragedy",2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
33397,300 Miles to Heaven (300 Mil do Nieba),1989,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111560,Affectionately Yours,1941,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
189483,Cannon Fodder,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
205497,Mother Krampus,2017,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205098,Distances,2018,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265702,As Gouda as It Gets,2021,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
133065,From Hell to Victory,1979,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5562,Snipes,2001,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2110,Dead Men Don't Wear Plaid,1982,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7745,"Scent of Green Papaya, The (Mùi du du xhan - L'odeur de la papaye verte)",1993,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172847,Strayed,2009,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184961,In Search of Dr. Seuss,1994,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
49902,"Decameron, The (Decameron, Il)",1971,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3624,Shanghai Noon,2000,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
189637,A Single Life,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
210987,Elegy to the Visitor from the Revolution,2011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245416,Duck Soup,1927,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2263,"Seventh Sign, The",1988,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
182751,Wat Mannen Willen,2015,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
192503,Thunder Road,2018,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6317,Cartouche,1962,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
83227,L.627,1992,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
97177,Colin Quinn: Long Story Short,2011,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125245,The Great Rupert,1950,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5407,"Bûche, La",1999,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175099,Amelia's 25th,2013,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
55681,Valhalla,1986,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0
3590,"Lords of Flatbush, The",1974,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257709,The Old Ways,2020,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
210073,Pay Day,1922,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171921,Battlefield Death Tales,2012,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
144838,Million Dollar Baby,1941,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25742,Destiny (a.k.a. Between Two Worlds) (Der müde Tod),1921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
85056,I Am Number Four,2011,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
44709,Akeelah and the Bee,2006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203811,The Tattooed Stranger,1950,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
114396,Cesar Chavez,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200912,Maigret and the St. Fiacre Case,1959,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
207093,Walt Disney,2015,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
167492,Enter the Battlefield: Life on the Magic - The Gathering Pro Tour,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
73370,"Thorn Birds, The",1983,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
43419,Bandidas,2006,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
82356,Boy Interrupted,2008,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
112330,Bitch Hug (Bitchkram),2012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289679,Scenes from Allen's Last Three Days on Earth as a Spirit,1997,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
239578,Braille,2011,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83531,"Two of Us, The (Le vieil homme et l'enfant)",1967,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26825,Josh and S.A.M.,1993,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
231251,Amy & Isabelle,2001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166988,Overdose,1983,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270070,Charli XCX: Alone Together,2021,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
180971,The Meateater,1979,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142731,Stolen Identity,1953,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
59129,Outpost,2008,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
